ID,Artist,Title,File_Path,Play_Count,Comment,BPM,BPM_max,BPM_min,Musical_Key_Int,Color,Musical_Key,Harmonic_Key,Kind
1003,Satellites & Cosmonaut,Sunrise (4kuba Remix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Satellites_And_Cosmonaut-Sunrise-XSSR004_-WEB-2009-CBR//06-satellites_and_cosmonaut-sunrise_(4kuba_remix).mp3,,Enjoy!,134.0,136.34227874175997,131.69796020506365,21,,Am,8a,Calculated
1003,Satellites & Cosmonaut,Sunrise (4kuba Remix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Satellites_And_Cosmonaut-Sunrise-XSSR004_-WEB-2009-CBR//06-satellites_and_cosmonaut-sunrise_(4kuba_remix).mp3,,Enjoy!,141.96805464414558,144.4496125277426,139.52912843966408,22,,Bbm,3a,Calculated
1003,Satellites & Cosmonaut,Sunrise (4kuba Remix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Satellites_And_Cosmonaut-Sunrise-XSSR004_-WEB-2009-CBR//06-satellites_and_cosmonaut-sunrise_(4kuba_remix).mp3,,Enjoy!,150.40991447345598,153.03903346764338,147.82596216994202,23,,Bm,10a,Calculated
1003,Satellites & Cosmonaut,Sunrise (4kuba Remix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Satellites_And_Cosmonaut-Sunrise-XSSR004_-WEB-2009-CBR//06-satellites_and_cosmonaut-sunrise_(4kuba_remix).mp3,,Enjoy!,159.35375341036462,162.1392079553852,156.6161513072069,24,,Cm,5a,Calculated
1003,Satellites & Cosmonaut,Sunrise (4kuba Remix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Satellites_And_Cosmonaut-Sunrise-XSSR004_-WEB-2009-CBR//06-satellites_and_cosmonaut-sunrise_(4kuba_remix).mp3,,Enjoy!,168.82942068591302,171.78050697737768,165.92903229057703,1,,Db,3b,Calculated
1004,Satellites & Cosmonaut,Sunrise (Tkachev Remix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Satellites_And_Cosmonaut-Sunrise-XSSR004_-WEB-2009-CBR//07-satellites_and_cosmonaut-sunrise_(tkachev_remix).mp3,,Enjoy!,110.1574303982366,112.08294836442087,108.26499167820172,19,,Gm,6a,Calculated
1004,Satellites & Cosmonaut,Sunrise (Tkachev Remix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Satellites_And_Cosmonaut-Sunrise-XSSR004_-WEB-2009-CBR//07-satellites_and_cosmonaut-sunrise_(tkachev_remix).mp3,,Enjoy!,116.70773207638445,118.74774729908245,114.70276309417096,20,,Abm,1a,Calculated
1004,Satellites & Cosmonaut,Sunrise (Tkachev Remix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Satellites_And_Cosmonaut-Sunrise-XSSR004_-WEB-2009-CBR//07-satellites_and_cosmonaut-sunrise_(tkachev_remix).mp3,,Enjoy!,123.64753496130186,125.80885580168156,121.52334431931155,21,,Am,8a,Calculated
1004,Satellites & Cosmonaut,Sunrise (Tkachev Remix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Satellites_And_Cosmonaut-Sunrise-XSSR004_-WEB-2009-CBR//07-satellites_and_cosmonaut-sunrise_(tkachev_remix).mp3,,Enjoy!,131.0,133.2898396654519,128.7494984094279,22,,Bbm,3a,Calculated
1004,Satellites & Cosmonaut,Sunrise (Tkachev Remix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Satellites_And_Cosmonaut-Sunrise-XSSR004_-WEB-2009-CBR//07-satellites_and_cosmonaut-sunrise_(tkachev_remix).mp3,,Enjoy!,138.78966536106768,141.215665978614,136.40534198205964,23,,Bm,10a,Calculated
1004,Satellites & Cosmonaut,Sunrise (Tkachev Remix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Satellites_And_Cosmonaut-Sunrise-XSSR004_-WEB-2009-CBR//07-satellites_and_cosmonaut-sunrise_(tkachev_remix).mp3,,Enjoy!,147.04252832852785,149.61278644971105,144.51642570345078,24,,Cm,5a,Calculated
1004,Satellites & Cosmonaut,Sunrise (Tkachev Remix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Satellites_And_Cosmonaut-Sunrise-XSSR004_-WEB-2009-CBR//07-satellites_and_cosmonaut-sunrise_(tkachev_remix).mp3,,Enjoy!,155.78613206535644,158.5092256877273,153.10981956152315,1,,Db,3b,Calculated
1004,Satellites & Cosmonaut,Sunrise (Tkachev Remix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Satellites_And_Cosmonaut-Sunrise-XSSR004_-WEB-2009-CBR//07-satellites_and_cosmonaut-sunrise_(tkachev_remix).mp3,,Enjoy!,165.04965753622838,167.93467473161547,162.2142032094447,2,,D,10b,Calculated
1005,Scratche,Let Go (Original Mix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Scratche-Let_Go-(PCP005)-WEB-2008-CBR//01-scratche-let_go_(original_mix).mp3,1,nothing spec,108.47563756772917,110.37175831305566,106.6120910418933,11,2,B,1b,Calculated
1005,Scratche,Let Go (Original Mix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Scratche-Let_Go-(PCP005)-WEB-2008-CBR//01-scratche-let_go_(original_mix).mp3,1,nothing spec,114.92593464010376,116.93480459222623,112.95157587135918,12,2,Cm,5a,Calculated
1005,Scratche,Let Go (Original Mix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Scratche-Let_Go-(PCP005)-WEB-2008-CBR//01-scratche-let_go_(original_mix).mp3,1,nothing spec,121.75978633593847,123.88810991157955,119.66802608542893,13,2,Dbm,12a,Calculated
1005,Scratche,Let Go (Original Mix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Scratche-Let_Go-(PCP005)-WEB-2008-CBR//01-scratche-let_go_(original_mix).mp3,1,nothing spec,129.0,131.25488028124653,126.78385721233738,14,2,Dm,7a,Calculated
1005,Scratche,Let Go (Original Mix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Scratche-Let_Go-(PCP005)-WEB-2008-CBR//01-scratche-let_go_(original_mix).mp3,1,nothing spec,136.6707391723491,139.0597016125283,134.32281767699004,15,2,Ebm,2a,Calculated
1005,Scratche,Let Go (Original Mix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Scratche-Let_Go-(PCP005)-WEB-2008-CBR//01-scratche-let_go_(original_mix).mp3,1,nothing spec,144.79760423190913,147.32862177108953,142.31006805912332,16,2,Em,9a,Calculated
1005,Scratche,Let Go (Original Mix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Scratche-Let_Go-(PCP005)-WEB-2008-CBR//01-scratche-let_go_(original_mix).mp3,1,nothing spec,153.407717835351,156.08923750928872,150.77226506440067,17,2,Fm,4a,Calculated
1005,Scratche,Let Go (Original Mix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Scratche-Let_Go-(PCP005)-WEB-2008-CBR//01-scratche-let_go_(original_mix).mp3,1,nothing spec,162.52981543643864,165.37078656777402,159.7376504886898,18,2,Gbm,11a,Calculated
1006,Scratche,Let Go (Supercycle Remix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Scratche-Let_Go-(PCP005)-WEB-2008-CBR//02-scratche-let_go_(supercycle_remix).mp3,1,Enjoy!,106.79384473722175,108.66056826169047,104.95919040558489,11,1,B,1b,Calculated
1006,Scratche,Let Go (Supercycle Remix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Scratche-Let_Go-(PCP005)-WEB-2008-CBR//02-scratche-let_go_(supercycle_remix).mp3,1,Enjoy!,113.14413720382309,115.12186188537001,111.20038864854742,12,1,Cm,5a,Calculated
1006,Scratche,Let Go (Supercycle Remix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Scratche-Let_Go-(PCP005)-WEB-2008-CBR//02-scratche-let_go_(supercycle_remix).mp3,1,Enjoy!,119.87203771057507,121.96736402147752,117.81270785154629,13,1,Dbm,12a,Calculated
1006,Scratche,Let Go (Supercycle Remix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Scratche-Let_Go-(PCP005)-WEB-2008-CBR//02-scratche-let_go_(supercycle_remix).mp3,1,Enjoy!,127.0,129.21992089704116,124.81821601524689,14,1,Dm,7a,Calculated
1006,Scratche,Let Go (Supercycle Remix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Scratche-Let_Go-(PCP005)-WEB-2008-CBR//02-scratche-let_go_(supercycle_remix).mp3,1,Enjoy!,134.5518129836305,136.90373724644257,132.24029337192042,15,1,Ebm,2a,Calculated
1006,Scratche,Let Go (Supercycle Remix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Scratche-Let_Go-(PCP005)-WEB-2008-CBR//02-scratche-let_go_(supercycle_remix).mp3,1,Enjoy!,142.55268013529036,145.04445709246795,140.10371041479578,16,1,Em,9a,Calculated
1006,Scratche,Let Go (Supercycle Remix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Scratche-Let_Go-(PCP005)-WEB-2008-CBR//02-scratche-let_go_(supercycle_remix).mp3,1,Enjoy!,151.02930360534558,153.66924933085014,148.4347105672782,17,1,Fm,4a,Calculated
1006,Scratche,Let Go (Supercycle Remix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Scratche-Let_Go-(PCP005)-WEB-2008-CBR//02-scratche-let_go_(supercycle_remix).mp3,1,Enjoy!,160.0099733366489,162.80689840393256,157.26109776793493,18,1,Gbm,11a,Calculated
1007,Scratche,Let Go (Dope Tito Dirty Girl Remix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Scratche-Let_Go-(PCP005)-WEB-2008-CBR//03-scratche-let_go_(dope_tito_dirty_girl_remix).mp3,1,Enjoy!,113.52101605925145,115.50532846715127,111.57079295081857,11,,B,1b,Calculated
1007,Scratche,Let Go (Dope Tito Dirty Girl Remix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Scratche-Let_Go-(PCP005)-WEB-2008-CBR//03-scratche-let_go_(dope_tito_dirty_girl_remix).mp3,1,Enjoy!,120.2713269489458,122.37363271279489,118.20513753979449,12,,Cm,5a,Calculated
1007,Scratche,Let Go (Dope Tito Dirty Girl Remix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Scratche-Let_Go-(PCP005)-WEB-2008-CBR//03-scratche-let_go_(dope_tito_dirty_girl_remix).mp3,1,Enjoy!,127.42303221202863,129.65034758188557,125.23398078707679,13,,Dbm,12a,Calculated
1007,Scratche,Let Go (Dope Tito Dirty Girl Remix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Scratche-Let_Go-(PCP005)-WEB-2008-CBR//03-scratche-let_go_(dope_tito_dirty_girl_remix).mp3,1,Enjoy!,135.0,137.35975843386265,132.68078080360888,14,,Dm,7a,Calculated
1007,Scratche,Let Go (Dope Tito Dirty Girl Remix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Scratche-Let_Go-(PCP005)-WEB-2008-CBR//03-scratche-let_go_(dope_tito_dirty_girl_remix).mp3,1,Enjoy!,143.02751773850486,145.52759471078542,140.57039059219886,15,,Ebm,2a,Calculated
1007,Scratche,Let Go (Dope Tito Dirty Girl Remix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Scratche-Let_Go-(PCP005)-WEB-2008-CBR//03-scratche-let_go_(dope_tito_dirty_girl_remix).mp3,1,Enjoy!,151.53237652176534,154.18111580695412,148.92914099210577,16,,Em,9a,Calculated
1007,Scratche,Let Go (Dope Tito Dirty Girl Remix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Scratche-Let_Go-(PCP005)-WEB-2008-CBR//03-scratche-let_go_(dope_tito_dirty_girl_remix).mp3,1,Enjoy!,160.54296052536733,163.34920204460448,157.78492855576815,17,,Fm,4a,Calculated
1007,Scratche,Let Go (Dope Tito Dirty Girl Remix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Scratche-Let_Go-(PCP005)-WEB-2008-CBR//03-scratche-let_go_(dope_tito_dirty_girl_remix).mp3,1,Enjoy!,170.0893417358079,173.0624510592984,167.16730865095445,18,,Gbm,11a,Calculated
1008,Shaolin and Raydar,It Drives Me Crazy (Original Mix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Shaolin_and_Raydar-Pop_It-(2R004)-WEB-2009-1REAL//01-shaolin_and_raydar-it_drives_me_crazy_(original_mix)-1real.mp3,,TEAM 1REAL,108.47563756772917,110.37175831305566,106.6120910418933,2,,D,10b,Calculated
1008,Shaolin and Raydar,It Drives Me Crazy (Original Mix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Shaolin_and_Raydar-Pop_It-(2R004)-WEB-2009-1REAL//01-shaolin_and_raydar-it_drives_me_crazy_(original_mix)-1real.mp3,,TEAM 1REAL,114.92593464010376,116.93480459222623,112.95157587135918,3,,Eb,5b,Calculated
1008,Shaolin and Raydar,It Drives Me Crazy (Original Mix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Shaolin_and_Raydar-Pop_It-(2R004)-WEB-2009-1REAL//01-shaolin_and_raydar-it_drives_me_crazy_(original_mix)-1real.mp3,,TEAM 1REAL,121.75978633593847,123.88810991157955,119.66802608542893,4,,E,12b,Calculated
1008,Shaolin and Raydar,It Drives Me Crazy (Original Mix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Shaolin_and_Raydar-Pop_It-(2R004)-WEB-2009-1REAL//01-shaolin_and_raydar-it_drives_me_crazy_(original_mix)-1real.mp3,,TEAM 1REAL,129.0,131.25488028124653,126.78385721233738,5,,F,7b,Calculated
1008,Shaolin and Raydar,It Drives Me Crazy (Original Mix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Shaolin_and_Raydar-Pop_It-(2R004)-WEB-2009-1REAL//01-shaolin_and_raydar-it_drives_me_crazy_(original_mix)-1real.mp3,,TEAM 1REAL,136.6707391723491,139.0597016125283,134.32281767699004,6,,Gb,2b,Calculated
1008,Shaolin and Raydar,It Drives Me Crazy (Original Mix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Shaolin_and_Raydar-Pop_It-(2R004)-WEB-2009-1REAL//01-shaolin_and_raydar-it_drives_me_crazy_(original_mix)-1real.mp3,,TEAM 1REAL,144.79760423190913,147.32862177108953,142.31006805912332,7,,G,9b,Calculated
1008,Shaolin and Raydar,It Drives Me Crazy (Original Mix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Shaolin_and_Raydar-Pop_It-(2R004)-WEB-2009-1REAL//01-shaolin_and_raydar-it_drives_me_crazy_(original_mix)-1real.mp3,,TEAM 1REAL,153.407717835351,156.08923750928872,150.77226506440067,8,,Ab,4b,Calculated
1008,Shaolin and Raydar,It Drives Me Crazy (Original Mix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Shaolin_and_Raydar-Pop_It-(2R004)-WEB-2009-1REAL//01-shaolin_and_raydar-it_drives_me_crazy_(original_mix)-1real.mp3,,TEAM 1REAL,162.52981543643864,165.37078656777402,159.7376504886898,9,,A,11b,Calculated
1009,Shaolin and Raydar,Kick In The Door (Original Mix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Shaolin_and_Raydar-Pop_It-(2R004)-WEB-2009-1REAL//02-shaolin_and_raydar-kick_in_the_door_(original_mix)-1real.mp3,1,TEAM 1REAL,117.72549813552003,119.78330359556429,115.70304454158963,11,,B,1b,Calculated
1009,Shaolin and Raydar,Kick In The Door (Original Mix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Shaolin_and_Raydar-Pop_It-(2R004)-WEB-2009-1REAL//02-shaolin_and_raydar-kick_in_the_door_(original_mix)-1real.mp3,1,TEAM 1REAL,124.7258205396475,126.90598947993544,122.58310559682393,12,,Cm,5a,Calculated
1009,Shaolin and Raydar,Kick In The Door (Original Mix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Shaolin_and_Raydar-Pop_It-(2R004)-WEB-2009-1REAL//02-shaolin_and_raydar-kick_in_the_door_(original_mix)-1real.mp3,1,TEAM 1REAL,132.1424037754371,134.45221230714057,129.87227637178333,13,,Dbm,12a,Calculated
1009,Shaolin and Raydar,Kick In The Door (Original Mix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Shaolin_and_Raydar-Pop_It-(2R004)-WEB-2009-1REAL//02-shaolin_and_raydar-kick_in_the_door_(original_mix)-1real.mp3,1,TEAM 1REAL,140.0,142.4471568943761,137.59488379633515,14,,Dm,7a,Calculated
1009,Shaolin and Raydar,Kick In The Door (Original Mix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Shaolin_and_Raydar-Pop_It-(2R004)-WEB-2009-1REAL//02-shaolin_and_raydar-kick_in_the_door_(original_mix)-1real.mp3,1,TEAM 1REAL,148.32483321030134,150.9175056259997,145.7767013548729,15,,Ebm,2a,Calculated
1009,Shaolin and Raydar,Kick In The Door (Original Mix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Shaolin_and_Raydar-Pop_It-(2R004)-WEB-2009-1REAL//02-shaolin_and_raydar-kick_in_the_door_(original_mix)-1real.mp3,1,TEAM 1REAL,157.14468676331222,159.891527503508,154.44503510292452,16,,Em,9a,Calculated
1009,Shaolin and Raydar,Kick In The Door (Original Mix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Shaolin_and_Raydar-Pop_It-(2R004)-WEB-2009-1REAL//02-shaolin_and_raydar-kick_in_the_door_(original_mix)-1real.mp3,1,TEAM 1REAL,166.48899610038094,169.39917249070095,163.62881479857438,17,,Fm,4a,Calculated
1009,Shaolin and Raydar,Kick In The Door (Original Mix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Shaolin_and_Raydar-Pop_It-(2R004)-WEB-2009-1REAL//02-shaolin_and_raydar-kick_in_the_door_(original_mix)-1real.mp3,1,TEAM 1REAL,176.38894698528225,179.47217146890205,173.35869045284164,18,,Gbm,11a,Calculated
1010,Shaolin and Raydar,Pop That Thang (Original Mix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Shaolin_and_Raydar-Pop_It-(2R004)-WEB-2009-1REAL//03-shaolin_and_raydar-pop_that_thang_(original_mix)-1real.mp3,,TEAM 1REAL,108.47563756772917,110.37175831305566,106.6120910418933,20,,Abm,1a,Calculated
1010,Shaolin and Raydar,Pop That Thang (Original Mix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Shaolin_and_Raydar-Pop_It-(2R004)-WEB-2009-1REAL//03-shaolin_and_raydar-pop_that_thang_(original_mix)-1real.mp3,,TEAM 1REAL,114.92593464010376,116.93480459222623,112.95157587135918,21,,Am,8a,Calculated
1010,Shaolin and Raydar,Pop That Thang (Original Mix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Shaolin_and_Raydar-Pop_It-(2R004)-WEB-2009-1REAL//03-shaolin_and_raydar-pop_that_thang_(original_mix)-1real.mp3,,TEAM 1REAL,121.75978633593847,123.88810991157955,119.66802608542893,22,,Bbm,3a,Calculated
1010,Shaolin and Raydar,Pop That Thang (Original Mix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Shaolin_and_Raydar-Pop_It-(2R004)-WEB-2009-1REAL//03-shaolin_and_raydar-pop_that_thang_(original_mix)-1real.mp3,,TEAM 1REAL,129.0,131.25488028124653,126.78385721233738,23,,Bm,10a,Calculated
1010,Shaolin and Raydar,Pop That Thang (Original Mix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Shaolin_and_Raydar-Pop_It-(2R004)-WEB-2009-1REAL//03-shaolin_and_raydar-pop_that_thang_(original_mix)-1real.mp3,,TEAM 1REAL,136.6707391723491,139.0597016125283,134.32281767699004,24,,Cm,5a,Calculated
1010,Shaolin and Raydar,Pop That Thang (Original Mix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Shaolin_and_Raydar-Pop_It-(2R004)-WEB-2009-1REAL//03-shaolin_and_raydar-pop_that_thang_(original_mix)-1real.mp3,,TEAM 1REAL,144.79760423190913,147.32862177108953,142.31006805912332,1,,Db,3b,Calculated
1010,Shaolin and Raydar,Pop That Thang (Original Mix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Shaolin_and_Raydar-Pop_It-(2R004)-WEB-2009-1REAL//03-shaolin_and_raydar-pop_that_thang_(original_mix)-1real.mp3,,TEAM 1REAL,153.407717835351,156.08923750928872,150.77226506440067,2,,D,10b,Calculated
1010,Shaolin and Raydar,Pop That Thang (Original Mix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Shaolin_and_Raydar-Pop_It-(2R004)-WEB-2009-1REAL//03-shaolin_and_raydar-pop_that_thang_(original_mix)-1real.mp3,,TEAM 1REAL,162.52981543643864,165.37078656777402,159.7376504886898,3,,Eb,5b,Calculated
1011,Showroom Dummies,Gaze (Amb Remix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Showroom_Dummies-Gaze__Remixes-(GAU008)-WEB-2009-CBR//01-showroom_dummies-gaze_(amb_remix).mp3,,Enjoy!,108.47563756772917,110.37175831305566,106.6120910418933,18,,Gbm,11a,Calculated
1011,Showroom Dummies,Gaze (Amb Remix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Showroom_Dummies-Gaze__Remixes-(GAU008)-WEB-2009-CBR//01-showroom_dummies-gaze_(amb_remix).mp3,,Enjoy!,114.92593464010376,116.93480459222623,112.95157587135918,19,,Gm,6a,Calculated
1011,Showroom Dummies,Gaze (Amb Remix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Showroom_Dummies-Gaze__Remixes-(GAU008)-WEB-2009-CBR//01-showroom_dummies-gaze_(amb_remix).mp3,,Enjoy!,121.75978633593847,123.88810991157955,119.66802608542893,20,,Abm,1a,Calculated
1011,Showroom Dummies,Gaze (Amb Remix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Showroom_Dummies-Gaze__Remixes-(GAU008)-WEB-2009-CBR//01-showroom_dummies-gaze_(amb_remix).mp3,,Enjoy!,129.0,131.25488028124653,126.78385721233738,21,,Am,8a,Calculated
1011,Showroom Dummies,Gaze (Amb Remix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Showroom_Dummies-Gaze__Remixes-(GAU008)-WEB-2009-CBR//01-showroom_dummies-gaze_(amb_remix).mp3,,Enjoy!,136.6707391723491,139.0597016125283,134.32281767699004,22,,Bbm,3a,Calculated
1011,Showroom Dummies,Gaze (Amb Remix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Showroom_Dummies-Gaze__Remixes-(GAU008)-WEB-2009-CBR//01-showroom_dummies-gaze_(amb_remix).mp3,,Enjoy!,144.79760423190913,147.32862177108953,142.31006805912332,23,,Bm,10a,Calculated
1011,Showroom Dummies,Gaze (Amb Remix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Showroom_Dummies-Gaze__Remixes-(GAU008)-WEB-2009-CBR//01-showroom_dummies-gaze_(amb_remix).mp3,,Enjoy!,153.407717835351,156.08923750928872,150.77226506440067,24,,Cm,5a,Calculated
1011,Showroom Dummies,Gaze (Amb Remix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Showroom_Dummies-Gaze__Remixes-(GAU008)-WEB-2009-CBR//01-showroom_dummies-gaze_(amb_remix).mp3,,Enjoy!,162.52981543643864,165.37078656777402,159.7376504886898,1,,Db,3b,Calculated
1012,Showroom Dummies,Gaze (Flack Su Remix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Showroom_Dummies-Gaze__Remixes-(GAU008)-WEB-2009-CBR//02-showroom_dummies-gaze_(flack_su_remix).mp3,,Enjoy!,109.31653398298289,111.22735333873827,107.43854136004752,18,,Gbm,11a,Calculated
1012,Showroom Dummies,Gaze (Flack Su Remix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Showroom_Dummies-Gaze__Remixes-(GAU008)-WEB-2009-CBR//02-showroom_dummies-gaze_(flack_su_remix).mp3,,Enjoy!,115.81683335824411,117.84127594565435,113.82716948276507,19,,Gm,6a,Calculated
1012,Showroom Dummies,Gaze (Flack Su Remix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Showroom_Dummies-Gaze__Remixes-(GAU008)-WEB-2009-CBR//02-showroom_dummies-gaze_(flack_su_remix).mp3,,Enjoy!,122.70366064862016,124.84848285663054,120.59568520237023,20,,Abm,1a,Calculated
1012,Showroom Dummies,Gaze (Flack Su Remix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Showroom_Dummies-Gaze__Remixes-(GAU008)-WEB-2009-CBR//02-showroom_dummies-gaze_(flack_su_remix).mp3,,Enjoy!,130.0,132.2723599733492,127.76667781088264,21,,Am,8a,Calculated
1012,Showroom Dummies,Gaze (Flack Su Remix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Showroom_Dummies-Gaze__Remixes-(GAU008)-WEB-2009-CBR//02-showroom_dummies-gaze_(flack_su_remix).mp3,,Enjoy!,137.7302022667084,140.13768379557118,135.36407982952485,22,,Bbm,3a,Calculated
1012,Showroom Dummies,Gaze (Flack Su Remix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Showroom_Dummies-Gaze__Remixes-(GAU008)-WEB-2009-CBR//02-showroom_dummies-gaze_(flack_su_remix).mp3,,Enjoy!,145.9200662802185,148.47070411040028,143.41324688128705,23,,Bm,10a,Calculated
1012,Showroom Dummies,Gaze (Flack Su Remix),//DJ//ALBUMOK//[torrents.ru]_breaks_pack_march_2009//Showroom_Dummies-Gaze__Remixes-(GAU008)-WEB-2009-CBR//02-showroom_dummies-gaze_(flack_su_remix).mp3,,Enjoy!,154.59692495035372,157.29923159850802,151.9410423129619,24,,Cm,5a,Calculated
